,idCredito,cobrables
28834,656980,1
28835,657079,0
28836,657649,0
28837,658001,0
28838,658023,0
28839,658086,1
28840,658127,1
28841,658142,0
28842,658305,0
28843,658314,1
28844,658365,1
28845,658704,0
28846,659670,1
28847,659819,1
28848,660390,0
28849,660499,0
28850,660568,0
28851,660808,1
28852,660832,0
28853,661407,1
28854,661542,0
28855,661641,0
28856,661759,0
28857,661799,0
28858,661911,1
28859,662030,1
28860,662297,0
28861,663130,1
28862,664014,1
28863,664983,1
28864,665458,1
28865,665726,1
28866,666070,1
28867,666238,0
28868,666863,0
28869,666956,0
28870,667062,1
28871,667510,1
28872,667562,1
28873,668809,0
28874,669805,0
28875,670409,1
28876,671918,0
28877,672076,0
28878,672137,1
28879,672382,0
28880,673118,1
28881,674160,1
28882,674343,1
28883,675293,1
28884,675545,0
28885,675969,1
28886,676359,1
28887,676387,1
28888,676589,0
28889,677128,0
28890,677603,1
28891,678161,0
28892,679028,1
28893,681685,1
28894,682405,1
28895,683251,1
28896,683597,0
28897,683876,0
28898,684314,1
28899,684428,0
28900,684430,0
28901,684603,0
28902,685565,0
28903,688384,1
28904,689002,0
28905,690709,1
28906,690833,1
28907,690878,1
28908,692013,1
28909,692582,0
28910,693682,1
28911,695282,1
28912,696012,0
28913,696322,1
28914,698934,0
28915,699506,1
28916,700772,1
28917,701116,0
28918,701366,0
28919,702163,0
28920,703485,0
28921,704564,1
28922,707270,0
28923,707648,0
28924,711262,1
28925,712547,1
28926,713036,1
28927,720230,0
28928,723309,0
28929,343734,1
28930,357266,0
28931,367311,1
28932,378185,0
28933,393591,1
28934,393676,1
28935,395513,1
28936,397133,1
28937,397445,0
28938,398598,0
28939,416597,0
28940,417602,1
28941,420422,1
28942,421939,0
28943,425897,0
28944,429291,0
28945,446214,1
28946,454269,1
28947,454517,0
28948,456113,1
28949,456497,0
28950,459041,1
28951,462644,0
28952,463160,0
28953,463246,0
28954,463367,0
28955,463376,0
28956,463482,0
28957,463543,1
28958,463712,0
28959,464136,1
28960,465400,1
28961,466888,1
28962,467691,0
28963,469807,1
28964,472382,1
28965,476652,1
28966,476759,1
28967,484471,0
28968,486480,1
28969,486677,1
28970,487068,0
28971,488508,0
28972,489946,0
28973,490894,0
28974,491613,1
28975,492776,1
28976,493316,1
28977,493378,0
28978,495494,0
28979,502546,0
28980,503157,1
28981,503498,1
28982,505840,1
28983,507395,1
28984,507823,1
28985,509397,0
28986,510883,1
28987,516076,1
28988,516809,0
28989,519691,0
28990,525615,0
28991,526497,1
28992,526654,0
28993,527008,1
28994,528991,1
28995,530285,0
28996,530451,1
28997,530785,0
28998,530797,0
28999,533209,1
29000,534472,0
29001,534678,0
29002,535770,0
29003,535947,1
29004,536454,1
29005,540377,0
29006,540652,1
29007,541428,1
29008,541446,0
29009,575605,0
29010,583994,1
29011,595974,1
29012,596430,0
29013,602190,1
29014,605965,0
29015,609300,1
29016,612630,0
29017,612852,1
29018,614458,1
29019,614852,0
29020,615015,1
29021,615912,0
29022,616068,1
29023,620420,0
29024,620823,1
29025,621878,0
29026,622396,1
29027,629900,1
29028,630981,0
29029,634189,0
29030,635301,0
29031,635401,0
29032,636387,1
29033,639537,0
29034,643302,1
29035,643749,1
29036,652188,0
29037,652334,0
29038,652826,0
29039,653053,0
29040,653541,1
29041,654197,0
29042,654336,0
29043,654469,0
29044,654604,0
29045,655154,1
29046,655221,0
29047,655877,0
29048,655892,0
29049,656186,0
29050,656544,0
29051,657697,0
29052,657717,0
29053,658269,1
29054,658344,0
29055,658398,1
29056,658485,0
29057,658762,0
29058,658843,1
29059,658862,0
29060,658893,1
29061,658937,0
29062,659033,1
29063,659034,1
29064,659124,0
29065,659424,0
29066,659458,0
29067,659486,0
29068,659488,1
29069,659574,0
29070,660277,0
29071,660441,0
29072,660665,0
29073,660698,0
29074,660712,0
29075,660765,0
29076,660896,0
29077,661001,1
29078,661211,0
29079,661215,0
29080,661300,1
29081,661417,1
29082,661501,0
29083,662141,0
29084,662359,1
29085,662511,1
29086,662553,0
29087,663193,0
29088,663383,0
29089,664786,1
29090,664876,1
29091,665890,1
29092,666024,0
29093,666086,1
29094,666168,0
29095,666211,1
29096,666294,0
29097,666539,0
29098,666805,1
29099,667111,0
29100,667529,1
29101,669856,1
29102,669896,0
29103,670598,1
29104,672712,0
29105,672725,1
29106,674238,1
29107,675175,0
29108,675562,0
29109,675568,0
29110,675605,1
29111,675861,0
29112,678489,0
29113,678973,0
29114,679742,0
29115,679848,1
29116,680186,1
29117,680368,1
29118,684538,1
29119,685743,0
29120,31375,1
29121,48619,0
29122,69920,0
29123,82217,0
29124,85338,0
29125,126214,1
29126,126898,0
29127,132530,0
29128,312493,1
29129,322020,1
29130,325974,0
29131,332585,1
29132,333640,0
29133,334252,1
29134,337892,0
29135,342168,1
29136,343209,0
29137,351194,1
29138,353350,1
29139,353983,0
29140,355028,0
29141,356098,1
29142,357153,1
29143,359446,0
29144,361431,1
29145,362061,1
29146,368682,0
29147,368908,0
29148,378213,0
29149,382297,0
29150,383468,1
29151,389521,0
29152,391698,1
29153,393946,0
29154,399303,0
29155,403763,0
29156,403937,1
29157,405546,1
29158,407391,1
29159,407500,1
29160,408411,1
29161,413246,0
29162,414521,1
29163,414996,0
29164,415682,0
29165,417615,0
29166,419156,1
29167,419542,0
29168,426329,0
29169,431333,0
29170,437931,0
29171,443781,0
29172,444758,0
29173,461239,0
29174,466675,1
29175,467593,0
29176,468106,0
29177,471592,0
29178,479208,1
29179,481423,0
29180,481669,0
29181,482046,1
29182,484637,1
29183,485375,0
29184,485664,1
29185,486278,1
29186,486281,0
29187,489371,0
29188,489963,1
29189,490127,0
29190,492205,1
29191,492884,0
29192,496126,0
29193,496751,1
29194,497297,0
29195,497855,0
29196,498036,1
29197,498587,0
29198,500151,1
29199,500171,1
29200,501956,1
29201,502194,1
29202,503173,1
29203,503611,1
29204,504215,1
29205,504500,1
29206,504826,1
29207,505002,0
29208,506822,0
29209,506907,0
29210,516236,1
29211,518630,0
29212,520891,1
29213,521173,0
29214,522442,1
29215,522902,0
29216,523771,0
29217,524535,0
29218,524901,0
29219,525922,1
29220,526108,1
29221,526372,0
29222,526933,0
29223,527626,0
29224,527896,1
29225,528037,1
29226,529362,1
29227,530700,0
29228,531111,1
29229,531210,0
29230,531400,0
29231,532001,0
29232,532694,1
29233,533270,0
29234,534841,0
29235,535387,1
29236,536193,0
29237,537912,1
29238,538821,1
29239,538980,1
29240,539186,0
29241,539969,0
29242,541803,0
29243,542337,0
29244,545417,0
29245,545601,1
29246,545644,1
29247,546652,1
29248,546664,0
29249,546665,1
29250,548087,1
29251,548163,1
29252,549113,0
29253,550932,0
29254,551085,0
29255,551318,0
29256,554889,1
29257,571391,1
29258,571887,0
29259,578445,1
29260,579047,1
29261,579287,0
29262,580123,0
29263,580820,1
29264,580970,0
29265,580970,1
29266,581251,1
29267,581477,1
29268,583473,0
29269,583580,1
29270,583643,1
29271,584347,0
29272,584470,1
29273,584805,1
29274,585103,0
29275,585719,0
29276,585752,0
29277,586085,1
29278,586471,1
29279,586634,0
29280,586635,0
29281,586848,1
29282,587242,0
29283,587503,1
29284,587854,1
29285,588227,0
29286,588934,0
29287,589226,1
29288,589553,0
29289,590089,1
29290,590351,1
29291,590445,0
29292,590741,0
29293,591279,0
29294,591295,1
29295,591421,1
29296,591672,0
29297,592174,1
29298,592717,0
29299,593378,1
29300,593646,0
29301,594210,1
29302,594282,0
29303,594488,1
29304,594642,0
29305,594818,0
29306,594897,1
29307,595099,1
29308,595254,0
29309,595574,0
29310,596397,0
29311,597764,1
29312,598536,1
29313,599303,0
29314,599624,1
29315,601283,1
29316,601397,1
29317,601648,0
29318,601649,0
29319,601706,0
29320,602315,1
29321,602334,1
29322,602974,1
29323,603249,0
29324,603929,0
29325,604110,1
29326,605449,0
29327,605501,1
29328,605565,0
29329,605886,0
29330,605890,1
29331,605897,1
29332,605922,1
29333,605946,0
29334,605951,0
29335,606030,0
29336,606051,0
29337,606059,0
29338,606206,1
29339,606463,1
29340,606643,0
29341,606829,0
29342,606984,1
29343,608398,0
29344,608509,1
29345,608830,1
29346,608853,1
29347,609147,1
29348,609260,0
29349,609282,0
29350,609322,0
29351,609494,0
29352,609762,0
29353,610032,1
29354,610036,0
29355,610088,1
29356,610503,0
29357,610525,0
29358,610526,1
29359,610590,0
29360,610632,1
29361,610813,1
29362,610899,1
29363,610935,0
29364,611035,0
29365,611041,1
29366,611088,1
29367,611146,0
29368,611158,1
29369,611161,0
29370,611198,1
29371,611286,1
29372,611306,1
29373,611327,1
29374,611359,1
29375,611411,0
29376,611436,0
29377,611555,1
29378,611574,0
29379,611621,0
29380,611740,1
29381,611866,1
29382,611955,1
29383,612046,0
29384,612095,1
29385,612432,1
29386,612577,0
29387,612617,0
29388,612643,1
29389,612680,0
29390,613216,1
29391,613392,1
29392,614049,1
29393,614266,1
29394,614499,1
29395,614515,1
29396,614525,0
29397,614756,1
29398,614885,0
29399,615498,0
29400,615787,1
29401,615805,0
29402,616135,1
29403,616285,1
29404,616348,0
29405,616420,1
29406,616456,1
29407,616569,1
29408,616604,1
29409,616740,1
29410,616782,1
29411,617179,1
29412,617450,1
29413,617612,0
29414,617977,0
29415,617987,0
29416,618069,1
29417,618218,1
29418,618977,0
29419,619242,0
29420,619458,0
29421,619579,1
29422,619972,0
29423,620020,0
29424,620125,1
29425,620134,0
29426,620306,1
29427,620327,0
29428,620643,1
29429,620708,1
29430,620765,0
29431,620798,0
29432,620934,0
29433,620941,0
29434,621083,1
29435,621281,1
29436,621298,0
29437,621413,0
29438,621469,1
29439,621495,1
29440,621796,0
29441,622266,1
29442,622291,0
29443,622559,0
29444,622787,0
29445,623086,0
29446,623502,1
29447,624418,0
29448,624479,1
29449,625055,1
29450,625649,1
29451,625777,0
29452,625789,0
29453,625813,1
29454,627341,0
29455,627481,1
29456,627674,1
29457,627859,0
29458,627878,0
29459,628199,1
29460,628326,1
29461,628664,0
29462,629380,0
29463,629573,1
29464,629768,0
29465,629891,0
29466,629986,1
29467,630026,0
29468,630233,1
29469,630658,1
29470,631024,1
29471,631336,0
29472,631379,0
29473,631406,0
29474,631594,0
29475,631878,0
29476,632058,0
29477,632297,1
29478,632432,0
29479,632750,0
29480,632932,1
29481,632987,1
29482,633013,0
29483,633171,0
29484,633384,0
29485,633454,1
29486,633533,0
29487,633541,1
29488,633778,0
29489,633999,1
29490,634183,0
29491,634361,0
29492,634411,0
29493,634426,1
29494,634547,1
29495,634682,0
29496,634832,0
29497,634882,1
29498,634938,1
29499,634997,1
29500,635195,1
29501,635196,0
29502,635437,1
29503,635594,1
29504,635636,0
29505,635762,0
29506,635895,1
29507,635921,0
29508,636014,1
29509,636147,1
29510,636400,1
29511,636742,1
29512,636873,1
29513,637077,0
29514,637079,0
29515,637210,1
29516,637565,0
29517,637983,1
29518,638036,1
29519,638161,0
29520,638235,0
29521,638275,0
29522,639051,1
29523,639566,0
29524,639970,0
29525,640351,0
29526,640846,0
29527,640954,0
29528,641204,1
29529,641364,0
29530,641602,0
29531,641666,1
29532,641683,0
29533,641829,1
29534,642396,1
29535,643095,0
29536,643273,1
29537,643288,1
29538,643301,1
29539,643410,0
29540,643574,1
29541,643638,1
29542,643781,0
29543,643843,0
29544,644086,1
29545,644204,0
29546,644305,1
29547,644405,0
29548,644457,1
29549,644579,0
29550,644951,1
29551,645083,0
29552,645355,0
29553,645648,0
29554,645919,1
29555,645931,1
29556,646203,1
29557,646290,1
29558,646386,0
29559,646609,0
29560,646675,0
29561,646695,0
29562,646844,0
29563,647194,1
29564,647354,1
29565,647727,0
29566,648185,0
29567,648716,1
29568,648954,0
29569,649057,0
29570,649168,0
29571,649803,0
29572,649846,0
29573,650142,1
29574,650167,1
29575,650385,0
29576,650458,1
29577,650724,0
29578,650783,1
29579,651041,1
29580,651078,0
29581,651227,0
29582,651273,1
29583,651815,1
29584,651885,0
29585,651902,0
29586,652108,0
29587,652184,0
29588,652219,0
29589,652361,1
29590,652576,0
29591,652633,0
29592,652789,1
29593,653168,1
29594,653258,0
29595,653565,1
29596,653576,1
29597,653743,1
29598,653782,0
29599,653906,0
29600,653935,1
29601,654024,1
29602,654214,1
29603,655072,0
29604,655212,0
29605,655264,1
29606,655304,0
29607,655356,0
29608,655398,0
29609,655529,0
29610,655623,0
29611,655625,0
29612,655634,0
29613,655698,0
29614,655729,0
29615,655740,0
29616,655976,1
29617,656003,0
29618,656089,0
29619,656277,0
29620,656393,1
29621,656496,0
29622,656628,1
29623,656683,1
29624,656722,1
29625,656891,0
29626,656920,1
29627,656928,0
29628,656966,1
29629,657015,0
29630,657035,1
29631,657238,0
29632,657416,0
29633,657565,1
29634,657637,0
29635,657714,0
29636,657774,1
29637,657820,1
29638,657888,1
29639,657902,1
29640,658079,0
29641,658200,1
29642,658403,1
29643,658689,1
29644,658799,0
29645,659088,1
29646,659134,1
29647,659158,0
29648,659195,0
29649,659611,1
29650,659665,1
29651,659995,1
29652,660103,0
29653,660215,1
29654,660221,0
29655,660231,0
29656,660452,1
29657,660526,1
29658,660596,0
29659,660911,0
29660,661365,0
29661,661467,0
29662,661555,0
29663,661680,0
29664,661700,1
29665,661727,0
29666,661742,0
29667,661774,0
29668,661791,1
29669,661805,0
29670,661851,0
29671,661919,0
29672,662055,1
29673,662249,0
29674,662318,1
29675,662386,0
29676,662427,0
29677,662516,0
29678,662704,1
29679,663159,0
29680,663173,1
29681,663306,1
29682,663333,1
29683,663412,0
29684,663433,1
29685,663485,1
29686,663555,1
29687,663569,1
29688,663635,0
29689,663662,1
29690,663869,0
29691,664167,1
29692,664266,1
29693,664525,1
29694,664629,0
29695,664732,0
29696,664735,0
29697,665080,1
29698,665188,1
29699,665401,0
29700,665529,1
29701,665670,0
29702,665699,0
29703,665983,1
29704,666181,0
29705,666334,1
29706,666505,0
29707,666641,1
29708,666899,0
29709,667100,1
29710,667103,1
29711,667310,0
29712,667520,0
29713,667534,1
29714,667620,1
29715,667628,1
29716,667836,1
29717,667906,0
29718,668182,1
29719,668345,1
29720,668365,0
29721,668583,1
29722,668585,1
29723,669079,0
29724,669136,0
29725,669389,0
29726,669487,1
29727,669617,0
29728,669644,0
29729,669663,0
29730,669678,0
29731,669707,0
29732,669720,1
29733,669800,0
29734,670141,0
29735,670167,1
29736,670227,0
29737,670662,1
29738,670849,0
29739,670863,0
29740,670933,0
29741,671023,1
29742,671037,0
29743,671157,1
29744,671193,0
29745,671329,0
29746,671361,1
29747,671420,0
29748,671455,0
29749,671462,0
29750,671548,0
29751,671572,0
29752,671576,0
29753,671871,1
29754,672271,1
29755,672603,0
29756,672641,0
29757,672854,0
29758,672884,1
29759,672931,1
29760,672944,1
29761,672974,0
29762,673113,0
29763,673249,0
29764,673471,0
29765,673500,1
29766,673583,0
29767,673635,0
29768,673651,0
29769,673855,0
29770,673905,1
29771,673957,0
29772,674230,1
29773,674299,1
29774,674464,1
29775,674574,1
29776,674892,0
29777,675006,1
29778,675101,0
29779,675185,0
29780,675249,1
29781,675283,0
29782,675468,0
29783,675526,0
29784,675604,1
29785,675709,1
29786,676230,0
29787,676231,0
29788,676268,0
29789,676279,1
29790,676456,0
29791,676606,1
29792,676667,0
29793,676748,1
29794,676752,1
29795,677176,0
29796,677504,1
29797,677583,0
29798,677634,1
29799,677674,0
29800,677743,0
29801,677811,0
29802,677952,1
29803,678105,0
29804,678278,0
29805,678414,0
29806,678555,0
29807,678614,0
29808,678784,0
29809,678796,1
29810,678845,0
29811,679142,0
29812,680199,0
29813,680347,1
29814,680358,1
29815,680381,0
29816,680466,0
29817,680947,0
29818,681085,0
29819,681129,0
29820,681359,0
29821,681541,0
29822,681631,1
29823,682069,0
29824,682206,0
29825,682259,0
29826,682327,0
29827,682423,1
29828,682708,1
29829,683288,0
29830,683569,0
29831,683641,0
29832,683648,0
29833,684132,0
29834,684629,1
29835,684638,0
29836,684901,1
29837,684927,1
29838,685185,1
29839,685221,1
29840,685254,1
29841,685356,0
29842,685402,1
29843,685447,1
29844,685466,0
29845,685503,1
29846,685688,0
29847,685894,0
29848,685939,0
29849,685972,0
29850,685976,0
29851,686116,0
29852,686271,0
29853,686321,0
29854,686328,1
29855,686334,1
29856,686389,1
29857,686836,0
29858,686988,0
29859,687384,0
29860,687627,0
29861,687685,0
29862,687710,0
29863,687786,1
29864,688245,0
29865,688331,0
29866,688361,1
29867,688378,0
29868,688660,1
29869,688738,1
29870,688944,0
29871,688999,1
29872,689108,1
29873,689111,0
29874,689125,0
29875,689594,0
29876,689858,1
29877,689928,1
29878,690056,0
29879,690453,0
29880,690597,0
29881,690750,0
29882,690957,1
29883,691202,0
29884,691665,0
29885,691902,0
29886,691923,1
29887,692266,1
29888,692301,0
29889,692351,1
29890,692491,0
29891,693014,0
29892,693123,0
29893,693295,1
29894,693534,0
29895,693573,1
29896,693791,0
29897,694514,0
29898,694779,0
29899,694916,0
29900,694918,0
29901,695241,0
29902,695246,1
29903,695273,1
29904,695417,1
29905,696298,0
29906,696821,0
29907,697120,1
29908,697164,0
29909,699055,0
29910,699275,0
29911,699613,1
29912,699909,0
29913,699946,1
29914,699991,1
29915,700164,1
29916,700411,1
29917,701429,0
29918,701554,0
29919,701584,1
29920,702039,1
29921,702221,1
29922,702551,1
29923,702559,1
29924,702871,0
29925,703191,1
29926,703912,1
29927,704255,1
29928,704563,0
29929,704976,0
29930,705086,0
29931,705323,1
29932,705552,1
29933,705690,0
29934,706864,1
29935,706898,1
29936,706930,1
29937,706941,0
29938,707149,1
29939,707267,0
29940,707669,0
29941,707768,1
29942,707932,0
29943,708069,0
29944,708213,0
29945,709154,0
29946,709325,1
29947,709513,1
29948,710650,1
29949,711700,0
29950,711856,0
29951,712065,1
29952,712706,1
29953,713629,0
29954,714037,0
29955,714040,1
29956,714544,0
29957,714731,1
29958,715114,1
29959,716207,0
29960,716677,1
29961,717107,0
29962,717366,1
29963,717505,0
29964,717797,1
29965,717829,0
29966,718222,0
29967,718539,0
29968,718824,1
29969,718830,0
29970,719051,1
29971,719414,0
29972,719878,0
29973,719956,0
29974,720571,0
29975,720707,1
29976,720762,1
29977,720923,1
29978,721209,0
29979,721238,0
29980,721304,1
29981,721661,0
29982,721778,0
29983,723530,1
29984,724081,1
29985,724446,0
29986,38430,0
29989,120211,0
29990,123579,1
29991,131445,1
29998,370053,0
30000,378057,1
30001,378597,0
30002,379056,0
30005,388066,0
30006,391436,0
30009,409753,0
30010,424794,0
30012,429100,0
30013,439854,1
30014,445362,0
30015,446777,1
30018,454654,1
30019,460530,1
30022,467758,0
30023,470979,0
30024,472085,0
30025,473186,1
30027,478526,0
30028,478779,0
30029,479039,0
30030,479228,1
30031,479853,0
30032,480646,0
30037,484539,0
30038,485024,1
30040,487102,1
30043,489340,1
30045,493814,1
30050,499929,1
30053,501415,1
30054,502224,1
30055,502832,0
30056,503506,1
30063,506507,0
30065,507219,1
30067,507753,0
30069,507911,1
30070,508012,1
30071,508083,1
30072,508689,0
30075,510298,0
30076,511171,1
30077,511332,1
30078,511338,0
30083,515938,0
30085,518142,1
30087,519315,0
30088,519348,1
30090,522324,1
30093,524250,0
30094,525056,0
30096,527002,0
30100,528902,1
30101,531667,0
30104,533221,1
30105,533758,0
30106,536125,0
30107,538621,0
30108,540165,0
30109,540643,0
30111,542404,1
30116,545572,1
30117,546743,0
30119,549164,1
30120,550185,1
30123,550817,1
30126,554260,1
30131,573835,1
30134,575165,0
30135,575290,0
30136,575756,1
30138,576889,1
30140,577383,1
30141,577485,1
30143,579624,0
30147,581433,1
30148,581675,0
30149,581843,0
30150,581980,0
30153,583528,0
30155,583930,0
30157,584920,0
30159,584990,0
30160,585560,0
30161,585766,0
30162,586113,1
30166,589511,1
30167,589572,1
30168,589921,0
30169,589982,1
30170,590280,0
30173,594496,0
30174,596571,0
30175,598450,0
30177,599217,0
30178,599358,0
30179,599907,0
30180,600399,1
30183,601927,1
30187,604032,1
30188,604956,0
30192,608359,0
30195,609466,1
30197,610140,0
30199,610790,0
30200,610802,0
30202,610919,1
30203,611232,0
30205,611950,0
30207,612378,1
30210,612570,0
30212,613226,0
30213,613464,1
30214,613526,1
30217,614497,1
30219,614676,1
30220,615013,0
30221,615137,0
30223,615333,0
30225,615744,0
30226,616313,1
30227,616554,0
30228,616714,0
30230,619149,1
30232,619648,0
30234,620407,0
30238,621582,0
30241,622791,1
30244,623813,1
30245,624568,1
30246,624609,0
30247,624640,1
30252,625265,0
30254,627680,0
30255,627907,0
30256,628018,1
30258,628157,0
30259,628477,1
30260,628583,0
30261,628612,1
30265,630108,0
30269,633676,0
30273,636321,0
30274,636352,1
30276,637372,0
30277,637451,1
30278,637519,0
30280,638860,1
30281,638940,0
30282,639120,1
30283,639382,0
30285,640983,0
30288,641771,1
30289,641810,1
30290,641986,1
30291,642072,1
30293,642430,0
30294,642863,1
30297,644052,1
30298,644073,0
30299,644325,0
30300,645202,1
30301,645640,0
30304,646754,0
30307,647043,0
30308,647180,1
30310,647246,1
30313,648050,0
30315,648607,0
30317,648885,1
30318,649402,0
30324,649549,0
30325,650211,0
30326,650499,0
30327,650527,1
30328,650638,1
30331,650977,0
30333,651254,1
30334,651336,1
30335,651543,0
30336,651679,1
30337,652111,1
30340,653746,1
30341,654490,0
30342,656743,1
30343,657144,0
30344,657722,0
30346,658850,1
30348,659025,0
30351,661698,0
30352,662036,1
30353,662195,1
30355,663086,1
30356,663901,1
30359,664517,0
30361,664636,1
30363,665469,0
30364,665539,1
30365,665934,1
30366,665969,0
30367,666431,1
30368,667068,0
30369,667313,0
30370,667367,1
30372,667794,1
30374,668100,0
30375,668144,1
30376,668215,0
30377,668246,0
30378,669681,1
30379,669711,0
30380,670229,1
30381,670236,1
30382,670379,1
30384,672421,0
30387,673830,1
30389,674693,1
30390,674705,1
30391,675501,1
30395,675989,1
30397,676134,0
30398,677230,0
30399,677333,0
30401,677591,0
30402,677601,1
30404,677784,1
30406,678117,1
30407,678573,0
30408,679207,1
30409,679408,0
30410,680541,1
30414,682230,0
30416,683813,0
30418,684753,0
30419,684988,0
30420,685154,0
30421,685545,1
30423,686948,0
30424,687034,0
30426,687364,0
30427,687897,1
30428,687958,1
30429,688144,0
30430,688198,1
30431,688255,0
30434,689965,1
30435,690035,0
30436,690325,0
30437,690550,1
30438,690855,0
30439,691588,1
30442,693158,1
30444,693500,1
30447,694261,0
30448,695143,0
30450,695648,1
30452,696010,1
30454,696796,0
30455,696813,1
30456,696817,0
30457,697006,0
30458,697099,1
30460,697227,1
30461,698086,1
30462,698905,1
30464,699405,1
30465,699454,1
30466,699721,1
30467,699868,0
30468,700159,0
30469,700223,1
30471,700310,1
30472,700591,1
30473,700743,1
30475,701658,1
30479,703963,1
30480,704067,1
30481,704130,0
30482,704174,0
30483,704628,0
30487,706996,0
30488,707274,1
30489,707446,1
30490,707510,0
30491,707897,0
30492,707910,0
30494,708523,0
30495,708555,1
30496,708771,1
30497,708793,1
30499,709765,0
30500,710208,0
30502,714022,0
30506,716029,1
30507,718168,1
30508,718524,1
30509,718603,0
30510,718734,0
30512,723141,1
30513,723537,1
30514,723920,0
30515,724073,0
30516,724834,1
30517,727293,0
30518,729234,1
30521,730084,1
30522,730489,1
30523,730534,1
30524,731730,0
30525,731806,0
30526,732039,1
30527,732332,1
30528,732379,0
30529,733254,0
30530,733298,0
30531,733350,0
30532,733670,0
30533,733677,1
30534,733727,0
30535,733728,0
30536,733733,0
30537,736199,1
30544,655351,1
30546,677226,1
30563,739914,1
30735,691067,0
30736,691067,1
30744,715864,0
30745,715864,1
30768,645367,0
30773,646232,1
30774,646319,0
30777,647451,0
30781,647790,1
30784,649748,1
30785,650162,0
30787,650316,1
30789,650727,1
30796,651675,1
30799,652144,1
30806,653279,0
30811,653452,0
30813,654064,0
30815,654193,1
30816,654510,1
30821,654798,0
30822,654823,1
30823,654835,0
30825,655021,1
30828,655298,0
30830,655489,1
30833,655734,0
30834,655769,0
30837,655889,1
30838,655896,1
30840,656016,0
30841,656026,0
30844,656316,0
30846,656451,1
30847,656475,0
30848,656516,1
30853,657782,0
30855,657989,0
30856,658348,0
30857,658461,0
30860,658901,1
30861,658982,0
30864,659505,1
30865,659595,0
30868,659859,1
30869,659954,0
30871,660055,1
30873,660131,0
30877,660618,0
30879,661221,0
30882,662215,1
30883,662269,0
30884,662394,0
30886,662473,0
30889,662797,0
30890,662817,0
30892,662888,1
30893,662954,0
30896,663479,0
30897,663513,1
30899,663743,1
30900,663861,1
30902,663932,1
30906,664158,0
30907,664248,1
30909,664300,0
30910,676774,1
30913,677262,0
30922,678348,0
30927,678737,0
30929,678863,1
30934,679447,1
30935,679468,0
30939,680329,0
30943,681204,0
30944,681551,1
30945,681665,1
30947,681877,1
30948,682055,0
30950,682121,0
30953,682505,1
30957,683310,0
30960,683561,0
30962,683856,0
30963,684126,1
30965,684642,0
30966,684677,0
30970,685002,1
30972,685512,0
30973,685985,0
30974,686188,1
30977,686405,1
30981,686866,1
30983,686921,0
30985,686981,1
30989,687328,0
30991,687813,1
30998,688161,0
31003,688587,1
31006,688990,0
31008,689406,1
31010,689519,0
31011,689689,1
31015,690011,0
31016,690097,0
31017,690148,0
31018,690189,1
31019,690275,0
31027,690529,1
31029,690707,1
31030,690743,1
31035,691053,1
31037,691122,1
31038,691323,1
31042,691691,1
31045,691825,1
31048,691963,1
31049,692011,1
31050,692017,1
31055,692648,1
31056,692777,1
31060,693220,1
31063,693743,1
31064,693750,0
31067,694188,0
31068,694197,0
31069,694237,1
31070,694349,1
31077,695031,0
31078,695071,1
31080,695244,0
31081,695252,1
31083,695459,1
31085,695719,1
31086,695933,1
31087,696559,1
31088,696728,0
31089,696738,1
31091,696902,0
31092,697066,0
31093,697127,1
31095,697220,1
31098,697469,1
31101,697544,0
31102,697671,0
31104,697948,1
31106,698178,0
31107,698471,1
31109,699012,0
31110,699362,1
31112,699729,0
31115,700662,0
31117,700773,0
31118,700790,0
31120,700934,0
31122,700950,0
31123,700958,1
31127,701682,0
31128,701790,0
31130,701823,0
31131,701968,0
31133,702114,1
31137,702327,0
31142,702825,0
31143,702997,0
31146,703206,0
31147,703233,1
31149,703376,1
31150,703423,0
31153,703683,0
31158,704290,1
31164,704694,0
31165,704856,0
31167,704870,0
31168,705113,1
31169,705142,1
31170,705184,1
31171,705195,1
31172,705198,0
31176,705433,1
31177,705452,1
31179,705703,1
31185,706267,0
31190,706708,1
31191,706842,1
31193,707203,0
31196,707468,1
31198,707598,1
31199,707767,1
31201,708010,1
31202,708025,1
31204,708271,0
31205,708545,1
31208,708911,0
31209,708995,0
31214,709396,0
31215,709447,0
31216,709535,0
31218,709603,1
31219,709626,0
31222,709733,0
31223,709736,0
31225,709931,0
31229,710335,1
31230,710369,0
31231,710405,0
31233,710610,1
31238,711050,1
31240,711464,0
31243,711722,0
31244,711739,1
31246,712015,0
31249,712205,1
31250,712257,1
31252,712430,0
31254,712669,1
31255,713000,0
31258,713517,1
31259,713524,0
31263,713610,0
31264,713805,1
31265,713835,0
31268,714089,1
31270,714240,0
31272,714301,0
31273,714311,0
31274,714338,1
31275,714434,0
31277,714581,0
31280,714805,1
31282,715049,0
31283,715050,1
31286,715243,0
31292,715844,1
31293,715914,1
31298,716406,0
31299,716461,0
31308,717534,0
31309,717580,1
31311,717703,0
31314,718040,1
31315,718080,0
31317,718248,1
31318,718745,0
31321,719075,1
31327,719221,1
31328,719455,0
31329,719489,1
31331,719501,0
31333,719653,0
31336,719828,0
31341,720165,0
31342,720212,1
31343,720267,0
31345,720427,0
31348,720818,0
31350,720935,1
31351,721028,0
31352,721168,0
31353,721278,1
31354,721354,0
31356,721463,0
31357,721587,1
31358,721607,0
31362,721858,1
31367,722131,1
