idListaCobro,idCredito,consecutivoCobro,montoCobrar,montoCobrado,fechaCobroBanco,IdBanco_Credito,idEmisora,IdBanco_Emisora,TipoEnvio,IdRespuestaBanco,Descripcion,Status,idBanco,fechaEnvioCobro,transCount,transSuccess,transResidual,pagoAnterior,ratio_cobrado_cobrar,residual_cobrar,Costo,residualAnterior,ratioAnterior
160599,71507,43632825,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-11-04,919,0.0,919.0,0.0,0.0,179.85,1.75,0.0,0.0
160599,71507,43632826,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-11-04,920,0.0,920.0,0.0,0.0,299.75,1.75,0.0,0.0
160639,71507,43642356,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,921,0.0,921.0,0.0,0.0,299.75,1.75,0.0,0.0
160649,71507,43643137,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,922,0.0,922.0,0.0,0.0,119.9,1.75,0.0,0.0
160649,71507,43643138,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,923,0.0,923.0,0.0,0.0,179.85,1.75,0.0,0.0
160649,71507,43643139,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,924,0.0,924.0,0.0,0.0,299.75,1.75,0.0,0.0
160688,71507,43654488,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,925,0.0,925.0,0.0,0.0,119.9,1.75,0.0,0.0
160688,71507,43654489,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,926,0.0,926.0,0.0,0.0,179.85,1.75,0.0,0.0
160688,71507,43654490,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,927,0.0,927.0,0.0,0.0,299.75,1.75,0.0,0.0
160732,71507,43662660,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,928,0.0,928.0,0.0,0.0,119.9,1.75,0.0,0.0
160732,71507,43662661,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,929,0.0,929.0,0.0,0.0,179.85,1.75,0.0,0.0
160732,71507,43662662,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,930,0.0,930.0,0.0,0.0,299.75,1.75,0.0,0.0
160777,71507,43673583,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,931,0.0,931.0,0.0,0.0,119.9,1.75,0.0,0.0
160777,71507,43673584,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,932,0.0,932.0,0.0,0.0,179.85,1.75,0.0,0.0
160777,71507,43673585,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,933,0.0,933.0,0.0,0.0,299.75,1.75,0.0,0.0
160947,71507,43736715,179.85,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,934,0.0,934.0,0.0,0.0,179.85,1.75,0.0,0.0
160947,71507,43736716,119.9,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,935,0.0,935.0,0.0,0.0,119.9,1.75,0.0,0.0
160947,71507,43736780,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,936,0.0,936.0,0.0,0.0,299.75,1.75,0.0,0.0
160960,71507,43737695,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,937,0.0,937.0,0.0,0.0,179.85,1.75,0.0,0.0
160960,71507,43737696,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,938,0.0,938.0,0.0,0.0,119.9,1.75,0.0,0.0
160960,71507,43737697,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,939,0.0,939.0,0.0,0.0,299.75,1.75,0.0,0.0
160974,71507,43746874,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,940,0.0,940.0,0.0,0.0,179.85,1.75,0.0,0.0
160974,71507,43746875,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,941,0.0,941.0,0.0,0.0,119.9,1.75,0.0,0.0
160974,71507,43746876,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,942,0.0,942.0,0.0,0.0,299.75,1.75,0.0,0.0
160983,71507,43747841,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,943,0.0,943.0,0.0,0.0,179.85,1.75,0.0,0.0
160983,71507,43747842,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,944,0.0,944.0,0.0,0.0,119.9,1.75,0.0,0.0
160983,71507,43747843,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,945,0.0,945.0,0.0,0.0,299.75,1.75,0.0,0.0
160985,71507,43747996,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,946,0.0,946.0,0.0,0.0,299.75,1.75,0.0,0.0
161002,71507,43748276,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,947,0.0,947.0,0.0,0.0,179.85,1.75,0.0,0.0
161002,71507,43748277,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,948,0.0,948.0,0.0,0.0,119.9,1.75,0.0,0.0
161002,71507,43748278,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,949,0.0,949.0,0.0,0.0,299.75,1.75,0.0,0.0
161004,71507,43748404,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,950,0.0,950.0,0.0,0.0,299.75,1.75,0.0,0.0
161016,71507,43755851,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,951,0.0,951.0,0.0,0.0,179.85,1.75,0.0,0.0
161016,71507,43755852,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,952,0.0,952.0,0.0,0.0,119.9,1.75,0.0,0.0
161016,71507,43755853,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,953,0.0,953.0,0.0,0.0,299.75,1.75,0.0,0.0
161018,71507,43755973,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,954,0.0,954.0,0.0,0.0,299.75,1.75,0.0,0.0
161025,71507,43756215,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,955,0.0,955.0,0.0,0.0,179.85,1.75,0.0,0.0
161025,71507,43756216,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,956,0.0,956.0,0.0,0.0,119.9,1.75,0.0,0.0
161025,71507,43756217,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,957,0.0,957.0,0.0,0.0,299.75,1.75,0.0,0.0
161027,71507,43756337,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,958,0.0,958.0,0.0,0.0,299.75,1.75,0.0,0.0
161034,71507,43756406,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,959,0.0,959.0,0.0,0.0,179.85,1.75,0.0,0.0
161034,71507,43756407,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,960,0.0,960.0,0.0,0.0,119.9,1.75,0.0,0.0
161034,71507,43756408,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,961,0.0,961.0,0.0,0.0,299.75,1.75,0.0,0.0
161036,71507,43756525,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,962,0.0,962.0,0.0,0.0,299.75,1.75,0.0,0.0
161048,71507,43765944,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,963,0.0,963.0,0.0,0.0,179.85,1.75,0.0,0.0
161048,71507,43765945,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,964,0.0,964.0,0.0,0.0,119.9,1.75,0.0,0.0
161048,71507,43765946,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,965,0.0,965.0,0.0,0.0,299.75,1.75,0.0,0.0
161050,71507,43766063,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,966,0.0,966.0,0.0,0.0,299.75,1.75,0.0,0.0
161072,71507,43788863,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,967,0.0,967.0,0.0,0.0,179.85,1.75,0.0,0.0
161072,71507,43788864,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,968,0.0,968.0,0.0,0.0,119.9,1.75,0.0,0.0
161072,71507,43788865,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,969,0.0,969.0,0.0,0.0,299.75,1.75,0.0,0.0
161074,71507,43788982,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,970,0.0,970.0,0.0,0.0,299.75,1.75,0.0,0.0
161087,71507,43801685,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,971,0.0,971.0,0.0,0.0,299.75,1.75,0.0,0.0
161099,71507,43811356,179.85,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,972,0.0,972.0,0.0,0.0,179.85,1.75,0.0,0.0
161099,71507,43811357,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,973,0.0,973.0,0.0,0.0,299.75,1.75,0.0,0.0
161099,71507,43811411,119.9,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,974,0.0,974.0,0.0,0.0,119.9,1.75,0.0,0.0
161107,71507,43819021,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,975,0.0,975.0,0.0,0.0,299.75,1.75,0.0,0.0
161110,71507,43819074,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,976,0.0,976.0,0.0,0.0,179.85,1.75,0.0,0.0
161110,71507,43819075,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,977,0.0,977.0,0.0,0.0,299.75,1.75,0.0,0.0
161110,71507,43819076,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,978,0.0,978.0,0.0,0.0,119.9,1.75,0.0,0.0
161151,71507,43843817,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,979,0.0,979.0,0.0,0.0,299.75,1.75,0.0,0.0
161154,71507,43843870,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,980,0.0,980.0,0.0,0.0,179.85,1.75,0.0,0.0
161154,71507,43843871,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,981,0.0,981.0,0.0,0.0,299.75,1.75,0.0,0.0
161154,71507,43843872,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,982,0.0,982.0,0.0,0.0,119.9,1.75,0.0,0.0
161538,71507,43999575,179.85,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,983,0.0,983.0,0.0,0.0,179.85,1.75,0.0,0.0
161538,71507,43999576,119.9,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,984,0.0,984.0,0.0,0.0,119.9,1.75,0.0,0.0
161538,71507,43999638,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,985,0.0,985.0,0.0,0.0,299.75,1.75,0.0,0.0
161559,71507,44000941,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,986,0.0,986.0,0.0,0.0,179.85,1.75,0.0,0.0
161559,71507,44000942,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,987,0.0,987.0,0.0,0.0,119.9,1.75,0.0,0.0
161559,71507,44000943,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,988,0.0,988.0,0.0,0.0,299.75,1.75,0.0,0.0
161579,71507,44008004,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,989,0.0,989.0,0.0,0.0,179.85,1.75,0.0,0.0
161579,71507,44008005,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,990,0.0,990.0,0.0,0.0,119.9,1.75,0.0,0.0
161579,71507,44008006,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-05-05,991,0.0,991.0,0.0,0.0,299.75,1.75,0.0,0.0
161605,71507,44017717,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,992,0.0,992.0,0.0,0.0,179.85,1.75,0.0,0.0
161605,71507,44017718,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,993,0.0,993.0,0.0,0.0,119.9,1.75,0.0,0.0
161605,71507,44017719,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,994,0.0,994.0,0.0,0.0,299.75,1.75,0.0,0.0
161607,71507,44017870,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,995,0.0,995.0,0.0,0.0,299.75,1.75,0.0,0.0
161627,71507,44019582,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,996,0.0,996.0,0.0,0.0,179.85,1.75,0.0,0.0
161627,71507,44019583,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,997,0.0,997.0,0.0,0.0,119.9,1.75,0.0,0.0
161627,71507,44019584,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,998,0.0,998.0,0.0,0.0,299.75,1.75,0.0,0.0
161629,71507,44019719,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,999,0.0,999.0,0.0,0.0,299.75,1.75,0.0,0.0
161647,71507,44028146,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,1000,0.0,1000.0,0.0,0.0,179.85,1.75,0.0,0.0
161647,71507,44028147,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,1001,0.0,1001.0,0.0,0.0,119.9,1.75,0.0,0.0
161647,71507,44028148,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,1002,0.0,1002.0,0.0,0.0,299.75,1.75,0.0,0.0
161649,71507,44028283,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-06-05,1003,0.0,1003.0,0.0,0.0,299.75,1.75,0.0,0.0
161658,71507,44028578,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1004,0.0,1004.0,0.0,0.0,179.85,1.75,0.0,0.0
161658,71507,44028579,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1005,0.0,1005.0,0.0,0.0,119.9,1.75,0.0,0.0
161658,71507,44028580,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1006,0.0,1006.0,0.0,0.0,299.75,1.75,0.0,0.0
161660,71507,44028715,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1007,0.0,1007.0,0.0,0.0,299.75,1.75,0.0,0.0
161675,71507,44032263,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1008,0.0,1008.0,0.0,0.0,179.85,1.75,0.0,0.0
161675,71507,44032264,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1009,0.0,1009.0,0.0,0.0,119.9,1.75,0.0,0.0
161675,71507,44032265,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1010,0.0,1010.0,0.0,0.0,299.75,1.75,0.0,0.0
161677,71507,44032391,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1011,0.0,1011.0,0.0,0.0,299.75,1.75,0.0,0.0
161686,71507,44038745,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1012,0.0,1012.0,0.0,0.0,299.75,1.75,0.0,0.0
161689,71507,44038818,119.9,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1013,0.0,1013.0,0.0,0.0,119.9,1.75,0.0,0.0
161689,71507,44038878,179.85,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1014,0.0,1014.0,0.0,0.0,179.85,1.75,0.0,0.0
161689,71507,44038879,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-07-05,1015,0.0,1015.0,0.0,0.0,299.75,1.75,0.0,0.0
161691,71507,44038907,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1016,0.0,1016.0,0.0,0.0,299.75,1.75,0.0,0.0
161694,71507,44038945,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1017,0.0,1017.0,0.0,0.0,119.9,1.75,0.0,0.0
161694,71507,44038946,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1018,0.0,1018.0,0.0,0.0,179.85,1.75,0.0,0.0
161694,71507,44038947,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1019,0.0,1019.0,0.0,0.0,299.75,1.75,0.0,0.0
161698,71507,44039096,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1020,0.0,1020.0,0.0,0.0,299.75,1.75,0.0,0.0
161701,71507,44039134,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1021,0.0,1021.0,0.0,0.0,119.9,1.75,0.0,0.0
161701,71507,44039135,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1022,0.0,1022.0,0.0,0.0,179.85,1.75,0.0,0.0
161701,71507,44039136,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1023,0.0,1023.0,0.0,0.0,299.75,1.75,0.0,0.0
161708,71507,44047157,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1024,0.0,1024.0,0.0,0.0,299.75,1.75,0.0,0.0
161710,71507,44047245,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1025,0.0,1025.0,0.0,0.0,119.9,1.75,0.0,0.0
161710,71507,44047246,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1026,0.0,1026.0,0.0,0.0,179.85,1.75,0.0,0.0
161710,71507,44047247,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-08-05,1027,0.0,1027.0,0.0,0.0,299.75,1.75,0.0,0.0
161713,71507,44047331,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1028,0.0,1028.0,0.0,0.0,299.75,1.75,0.0,0.0
161715,71507,44047363,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1029,0.0,1029.0,0.0,0.0,119.9,1.75,0.0,0.0
161715,71507,44047364,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1030,0.0,1030.0,0.0,0.0,179.85,1.75,0.0,0.0
161715,71507,44047365,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1031,0.0,1031.0,0.0,0.0,299.75,1.75,0.0,0.0
161720,71507,44047529,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1032,0.0,1032.0,0.0,0.0,299.75,1.75,0.0,0.0
161722,71507,44047561,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1033,0.0,1033.0,0.0,0.0,119.9,1.75,0.0,0.0
161722,71507,44047562,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1034,0.0,1034.0,0.0,0.0,179.85,1.75,0.0,0.0
161722,71507,44047563,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-09-05,1035,0.0,1035.0,0.0,0.0,299.75,1.75,0.0,0.0
162131,71507,44252449,179.85,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1036,0.0,1036.0,0.0,0.0,179.85,1.75,0.0,0.0
162131,71507,44252450,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1037,0.0,1037.0,0.0,0.0,299.75,1.75,0.0,0.0
162131,71507,44252512,119.9,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1038,0.0,1038.0,0.0,0.0,119.9,1.75,0.0,0.0
162146,71507,44253590,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1039,0.0,1039.0,0.0,0.0,179.85,1.75,0.0,0.0
162146,71507,44253591,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1040,0.0,1040.0,0.0,0.0,299.75,1.75,0.0,0.0
162146,71507,44253592,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1041,0.0,1041.0,0.0,0.0,119.9,1.75,0.0,0.0
162162,71507,44260458,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1042,0.0,1042.0,0.0,0.0,179.85,1.75,0.0,0.0
162162,71507,44260459,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1043,0.0,1043.0,0.0,0.0,299.75,1.75,0.0,0.0
162162,71507,44260460,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1044,0.0,1044.0,0.0,0.0,119.9,1.75,0.0,0.0
162177,71507,44266272,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1045,0.0,1045.0,0.0,0.0,179.85,1.75,0.0,0.0
162177,71507,44266273,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1046,0.0,1046.0,0.0,0.0,299.75,1.75,0.0,0.0
162177,71507,44266274,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1047,0.0,1047.0,0.0,0.0,119.9,1.75,0.0,0.0
162180,71507,44266450,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1048,0.0,1048.0,0.0,0.0,299.75,1.75,0.0,0.0
162192,71507,44266697,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1049,0.0,1049.0,0.0,0.0,179.85,1.75,0.0,0.0
162192,71507,44266698,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1050,0.0,1050.0,0.0,0.0,299.75,1.75,0.0,0.0
162192,71507,44266699,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1051,0.0,1051.0,0.0,0.0,119.9,1.75,0.0,0.0
162197,71507,44266859,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1052,0.0,1052.0,0.0,0.0,299.75,1.75,0.0,0.0
162204,71507,44275525,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1053,0.0,1053.0,0.0,0.0,179.85,1.75,0.0,0.0
162204,71507,44275526,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1054,0.0,1054.0,0.0,0.0,299.75,1.75,0.0,0.0
162204,71507,44275527,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1055,0.0,1055.0,0.0,0.0,119.9,1.75,0.0,0.0
162207,71507,44275687,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1056,0.0,1056.0,0.0,0.0,299.75,1.75,0.0,0.0
162224,71507,44281200,179.85,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1057,0.0,1057.0,0.0,0.0,179.85,1.75,0.0,0.0
162224,71507,44281201,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1058,0.0,1058.0,0.0,0.0,299.75,1.75,0.0,0.0
162224,71507,44281202,119.9,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1059,0.0,1059.0,0.0,0.0,119.9,1.75,0.0,0.0
162227,71507,44281362,299.75,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1060,0.0,1060.0,0.0,0.0,299.75,1.75,0.0,0.0
