idListaCobro,idCredito,consecutivoCobro,montoCobrar,montoCobrado,fechaCobroBanco,IdBanco_Credito,idEmisora,IdBanco_Emisora,TipoEnvio,IdRespuestaBanco,Descripcion,Status,idBanco,fechaEnvioCobro,transCount,transSuccess,transResidual,pagoAnterior,ratio_cobrado_cobrar,residual_cobrar,Costo,residualAnterior,ratioAnterior
156287,719221,41470724,2306.21,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-10-01,2,0.0,2.0,0.0,0.0,2306.21,0.0,0.0,0.0
156266,484852,41460713,342.24,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,2025-10-01,5,0.0,5.0,0.0,0.0,342.24,0.0,0.0,0.0
159274,725719,43002121,366.02,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,327,0.0,327.0,0.0,0.0,366.02,0.0,0.0,0.0
158169,654782,42410533,729.85,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,323,0.0,323.0,0.0,0.0,729.85,0.0,0.0,0.0
159339,631680,43039950,388.04,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,642,0.0,642.0,0.0,0.0,388.04,1.75,0.0,0.0
156305,738073,41481691,912.72,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-10-01,2,0.0,2.0,0.0,0.0,912.72,1.75,0.0,0.0
158274,718579,42468146,2809.6,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,48,2.0,46.0,0.0,0.0,2809.6,0.0,0.0,0.0
157204,724224,41917472,845.58,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,24,1.0,23.0,0.0,0.0,845.58,1.75,0.0,0.0
158286,683737,42479454,207.58,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,390,0.0,390.0,0.0,0.0,207.58,1.75,0.0,0.0
159780,702579,43227587,632.16,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,322,0.0,322.0,0.0,0.0,632.16,1.75,0.0,0.0
158451,714692,42591408,165.68,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,468,0.0,468.0,0.0,0.0,165.68,1.75,0.0,0.0
160675,729842,43650843,639.42,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,589,5.0,584.0,0.0,0.0,639.42,0.0,0.0,0.0
160664,652075,43645448,278.3,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,673,0.0,673.0,0.0,0.0,278.3,0.0,0.0,0.0
159222,712414,42978504,301.49,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,586,0.0,586.0,0.0,0.0,301.49,1.75,0.0,0.0
158393,730142,42556352,585.33,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,128,7.0,121.0,0.0,0.0,585.33,1.75,0.0,0.0
158373,709599,42541777,793.67,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,56,4.0,52.0,0.0,0.0,793.67,0.0,0.0,0.0
160489,655878,43585680,981.88,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-10-04,120,6.0,114.0,0.0,0.0,981.88,1.75,0.0,0.0
157005,71507,41795099,299.75,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,198,0.0,198.0,0.0,0.0,299.75,1.75,0.0,0.0
158579,500049,42663620,72.76,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,366,3.0,363.0,0.0,0.0,72.76,1.75,0.0,0.0
158582,736705,42666239,351.2,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,254,3.0,251.0,0.0,0.0,351.2,1.75,0.0,0.0
161419,743724,43951943,468.27,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,118,2.0,116.0,0.0,0.0,468.27,0.0,0.0,0.0
159167,685178,42939014,320.76,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,420,4.0,416.0,0.0,0.0,320.76,0.0,0.0,0.0
156549,656451,41601424,1272.25,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,18,1.0,17.0,0.0,0.0,1272.25,0.0,0.0,0.0
159693,707727,43170756,248.82,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,9,1.0,8.0,0.0,0.0,248.82,1.75,0.0,0.0
160678,691787,43652226,438.97,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,857,0.0,857.0,0.0,0.0,438.97,1.75,0.0,0.0
161330,678756,43923849,402.88,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,751,0.0,751.0,0.0,0.0,402.88,0.0,0.0,0.0
159711,697388,43192549,422.0,0.0,,12,17,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,543,0.0,543.0,0.0,0.0,422.0,0.0,0.0,0.0
156404,481528,41537464,175.24,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,36,0.0,36.0,0.0,0.0,175.24,0.0,0.0,0.0
158577,660496,42661055,633.39,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,378,4.0,374.0,0.0,0.0,633.39,0.0,0.0,0.0
158155,736235,42402281,767.91,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,4,0.0,4.0,0.0,0.0,767.91,0.0,0.0,0.0
161373,654055,43936162,500.0,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,753,0.0,753.0,0.0,0.0,500.0,0.0,0.0,0.0
158690,688320,42718055,750.75,0.0,,12,17,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,1,0.0,1.0,0.0,0.0,750.75,0.0,0.0,0.0
158582,727816,42666084,951.17,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,148,7.0,141.0,0.0,0.0,951.17,1.75,0.0,0.0
156343,734823,41508005,204.03,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-10-01,16,0.0,16.0,0.0,0.0,204.03,1.75,0.0,0.0
160718,709936,43659581,453.63,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,717,0.0,717.0,0.0,0.0,453.63,1.75,0.0,0.0
160768,732897,43671698,351.2,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,103,6.0,97.0,0.0,0.0,351.2,1.75,0.0,0.0
161105,657779,43816968,292.91,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,50,0.0,50.0,0.0,0.0,292.91,0.0,0.0,0.0
159761,725610,43215874,427.29,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,638,4.0,634.0,0.0,0.0,427.29,1.75,0.0,0.0
162056,643956,44223542,116.26,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,826,4.0,822.0,0.0,0.0,116.26,0.0,0.0,0.0
161118,720137,43828033,349.99,0.0,,72,12,72,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,72,,1,0.0,1.0,0.0,0.0,349.99,2.5,0.0,0.0
157666,719828,42175755,793.67,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,2025-12-02,61,1.0,60.0,0.0,0.0,793.67,0.0,0.0,0.0
161781,713561,44089489,2141.58,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-12-05,126,7.0,119.0,0.0,0.0,2141.58,1.75,0.0,0.0
158196,653043,42427379,969.03,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,93,9.0,84.0,0.0,0.0,969.03,1.75,0.0,0.0
161419,753102,43952112,866.29,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,15,0.0,15.0,0.0,0.0,866.29,0.0,0.0,0.0
161952,658925,44175699,796.96,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,1059,0.0,1059.0,0.0,0.0,796.96,1.75,0.0,0.0
159183,690624,42948241,195.57,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,179,0.0,179.0,0.0,0.0,195.57,0.0,0.0,0.0
160717,663425,43657235,348.56,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,470,11.0,459.0,0.0,0.0,348.56,0.0,0.0,0.0
162098,743599,44244611,227.0,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,224,8.0,216.0,0.0,0.0,227.0,1.75,0.0,0.0
156928,619946,41746605,122.45,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,2,0.0,2.0,0.0,0.0,122.45,0.0,0.0,0.0
157411,634553,42033258,279.38,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,239,3.0,236.0,0.0,0.0,279.38,1.75,0.0,0.0
156617,738243,41652495,393.47,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,45,0.0,45.0,0.0,0.0,393.47,1.75,0.0,0.0
156457,659046,41558253,658.78,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,43,2.0,41.0,0.0,0.0,658.78,1.75,0.0,0.0
159021,711493,42815556,307.65,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,448,1.0,447.0,0.0,0.0,307.65,0.0,0.0,0.0
161261,740783,43898355,686.95,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,363,0.0,363.0,0.0,0.0,686.95,1.75,0.0,0.0
162048,584662,44218579,142.49,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,804,4.0,800.0,0.0,0.0,142.49,0.0,0.0,0.0
159734,731325,43201071,2230.11,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,69,6.0,63.0,2230.11,0.0,2230.11,0.0,2230.11,1.0
159616,741664,43103993,2512.43,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,74,4.0,70.0,0.0,0.0,2512.43,0.0,0.0,0.0
159014,709652,42808734,1703.31,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,91,9.0,82.0,0.0,0.0,1703.31,0.0,0.0,0.0
160417,677882,43548158,445.21,445.21,14/04/2025,14,9,14,TRADICIONAL,0,Domiciliacion Exitosa,reintento,14,2025-10-04,21,21.0,0.0,742.02,1.0,0.0,2.82,742.02,1.0
156341,722565,41506025,606.14,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-10-01,13,0.0,13.0,0.0,0.0,606.14,1.75,0.0,0.0
157409,657764,42031186,169.63,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,209,0.0,209.0,0.0,0.0,169.63,0.0,0.0,0.0
156338,706708,41503274,1281.88,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-10-01,5,0.0,5.0,0.0,0.0,1281.88,0.0,0.0,0.0
159735,711429,43204882,624.97,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,544,0.0,544.0,0.0,0.0,624.97,0.0,0.0,0.0
159786,582117,43232724,339.98,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,556,0.0,556.0,0.0,0.0,339.98,0.0,0.0,0.0
157096,658717,41847534,400.04,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,158,0.0,158.0,0.0,0.0,400.04,1.75,0.0,0.0
158491,480229,42613461,231.84,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,373,0.0,373.0,0.0,0.0,231.84,0.0,0.0,0.0
161739,693649,44066186,382.81,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,2025-12-05,767,3.0,764.0,0.0,0.0,382.81,0.0,0.0,0.0
160650,676929,43643727,890.58,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,854,0.0,854.0,0.0,0.0,890.58,1.75,0.0,0.0
159858,628134,43278823,246.47,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,727,0.0,727.0,0.0,0.0,246.47,1.75,0.0,0.0
157723,709936,42207664,272.18,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-12-02,233,0.0,233.0,0.0,0.0,272.18,1.75,0.0,0.0
160891,687752,43711873,999.98,0.0,,21,25,12,INTERBANCARIO,4,Cuenta Insuficiencia Fondos,reintento,12,,11,1.0,10.0,0.0,0.0,999.98,0.0,0.0,0.0
157432,717346,42046891,238.1,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,233,0.0,233.0,0.0,0.0,238.1,0.0,0.0,0.0
161205,702757,43872550,218.58,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,941,0.0,941.0,0.0,0.0,218.58,1.75,0.0,0.0
157444,726966,42058738,307.3,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,239,0.0,239.0,0.0,0.0,307.3,0.0,0.0,0.0
157824,697903,42270551,385.45,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,292,0.0,292.0,0.0,0.0,385.45,0.0,0.0,0.0
159783,720350,43228215,2143.25,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,97,7.0,90.0,0.0,0.0,2143.25,1.75,0.0,0.0
162004,740141,44200149,1106.28,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,247,5.0,242.0,0.0,0.0,1106.28,1.75,0.0,0.0
156635,661259,41662565,558.0,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,92,0.0,92.0,0.0,0.0,558.0,0.0,0.0,0.0
157355,485678,42009557,165.96,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,208,0.0,208.0,0.0,0.0,165.96,0.0,0.0,0.0
159093,712031,42871456,744.75,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-12-03,98,6.0,92.0,0.0,0.0,744.75,0.0,0.0,0.0
161283,693060,43907891,509.99,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,745,0.0,745.0,0.0,0.0,509.99,0.0,0.0,0.0
160963,646776,43738032,269.39,0.0,,21,25,12,INTERBANCARIO,4,Cuenta Insuficiencia Fondos,reintento,12,,23,0.0,23.0,0.0,0.0,269.39,0.0,0.0,0.0
156942,669896,41754011,1240.57,0.0,,12,22,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,7,1.0,6.0,806.79,0.0,1240.57,0.0,806.79,1.0
158609,719932,42678342,296.33,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,455,0.0,455.0,0.0,0.0,296.33,1.75,0.0,0.0
157058,693544,41829335,735.27,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,106,5.0,101.0,0.0,0.0,735.27,0.0,0.0,0.0
156519,691806,41590195,321.93,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,57,0.0,57.0,0.0,0.0,321.93,0.0,0.0,0.0
158362,698536,42535670,522.06,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,400,0.0,400.0,0.0,0.0,522.06,1.75,0.0,0.0
161800,723128,44103244,659.43,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-12-05,94,8.0,86.0,0.0,0.0,659.43,1.75,0.0,0.0
159186,718332,42954186,513.48,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,316,7.0,309.0,0.0,0.0,513.48,0.0,0.0,0.0
160595,686740,43632604,438.71,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-11-04,811,4.0,807.0,0.0,0.0,438.71,1.75,0.0,0.0
158374,677752,42542724,1024.08,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,184,2.0,182.0,0.0,0.0,1024.08,1.75,0.0,0.0
158144,701534,42389161,936.53,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,45,3.0,42.0,0.0,0.0,936.53,1.75,0.0,0.0
157678,725610,42182529,170.92,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-12-02,263,1.0,262.0,0.0,0.0,170.92,1.75,0.0,0.0
161817,690399,44119284,323.72,323.72,14/05/2025,12,17,12,TRADICIONAL,0,Domiciliacion Exitosa,reintento,12,2025-12-05,419,18.0,401.0,539.53,1.0,0.0,8.0,539.53,1.0
159009,676622,42806796,1091.99,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,2,0.0,2.0,0.0,0.0,1091.99,0.0,0.0,0.0
160496,697039,43591790,853.44,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-10-04,640,4.0,636.0,0.0,0.0,853.44,0.0,0.0,0.0
157867,663835,42305547,1484.3,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,315,4.0,311.0,0.0,0.0,1484.3,0.0,0.0,0.0
157159,690148,41892219,466.49,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,48,0.0,48.0,0.0,0.0,466.49,0.0,0.0,0.0
161903,726692,44157891,973.51,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,171,11.0,160.0,0.0,0.0,973.51,0.0,0.0,0.0
159740,685578,43206904,169.63,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,390,4.0,386.0,0.0,0.0,169.63,1.75,0.0,0.0
159009,732986,42807268,525.73,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,2,0.0,2.0,0.0,0.0,525.73,0.0,0.0,0.0
156455,661835,41557365,636.13,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,37,0.0,37.0,0.0,0.0,636.13,1.75,0.0,0.0
157209,680802,41921310,233.79,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,79,4.0,75.0,0.0,0.0,233.79,1.75,0.0,0.0
160749,620622,43666593,162.68,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,682,0.0,682.0,0.0,0.0,162.68,0.0,0.0,0.0
158302,576593,42489649,122.87,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,198,0.0,198.0,0.0,0.0,122.87,1.75,0.0,0.0
159009,664493,42806715,485.96,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,2,0.0,2.0,0.0,0.0,485.96,0.0,0.0,0.0
160023,731085,43386297,1755.99,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,255,10.0,245.0,0.0,0.0,1755.99,0.0,0.0,0.0
159888,687275,43295285,1847.3,0.0,,21,25,12,INTERBANCARIO,4,Cuenta Insuficiencia Fondos,reintento,12,,23,0.0,23.0,0.0,0.0,1847.3,0.0,0.0,0.0
156336,700527,41501647,465.34,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-10-01,18,0.0,18.0,0.0,0.0,465.34,0.0,0.0,0.0
156617,699291,41652525,259.89,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,45,0.0,45.0,0.0,0.0,259.89,1.75,0.0,0.0
157333,643940,41989523,190.82,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,225,0.0,225.0,0.0,0.0,190.82,1.75,0.0,0.0
157081,684318,41842411,119.91,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,78,3.0,75.0,0.0,0.0,119.91,0.0,0.0,0.0
160002,730537,43373026,914.81,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,143,6.0,137.0,0.0,0.0,914.81,0.0,0.0,0.0
159953,712410,43343665,878.0,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,751,0.0,751.0,0.0,0.0,878.0,1.75,0.0,0.0
157142,660055,41885837,699.02,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,40,2.0,38.0,0.0,0.0,699.02,0.0,0.0,0.0
157452,279267,42059585,408.5,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-04-02,315,0.0,315.0,0.0,0.0,408.5,1.75,0.0,0.0
159109,686057,42888598,167.93,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,2025-12-03,470,0.0,470.0,0.0,0.0,167.93,0.0,0.0,0.0
160552,624538,43610030,125.97,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,2025-11-04,111,0.0,111.0,0.0,0.0,125.97,1.75,0.0,0.0
160678,660663,43652343,163.94,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,843,0.0,843.0,0.0,0.0,163.94,1.75,0.0,0.0
161279,703410,43905091,280.2,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,959,0.0,959.0,0.0,0.0,280.2,1.75,0.0,0.0
159905,724170,43311411,434.03,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,562,4.0,558.0,0.0,0.0,434.03,0.0,0.0,0.0
157842,729232,42284642,429.95,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,353,0.0,353.0,0.0,0.0,429.95,1.75,0.0,0.0
159046,685512,42840885,424.08,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,2025-11-03,142,4.0,138.0,0.0,0.0,424.08,0.0,0.0,0.0
157644,716242,42163009,331.09,0.0,,12,17,12,TRADICIONAL,13,Otras causas,error,12,2025-11-02,21,2.0,19.0,0.0,0.0,331.09,0.0,0.0,0.0
158367,708237,42539415,479.98,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,99,4.0,95.0,0.0,0.0,479.98,0.0,0.0,0.0
159812,723180,43253743,658.5,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,563,0.0,563.0,0.0,0.0,658.5,0.0,0.0,0.0
158288,713595,42481426,149.84,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,296,7.0,289.0,0.0,0.0,149.84,0.0,0.0,0.0
156507,706520,41584180,381.54,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,53,0.0,53.0,0.0,0.0,381.54,0.0,0.0,0.0
159815,629047,43258226,926.3,0.0,,21,25,12,INTERBANCARIO,4,Cuenta Insuficiencia Fondos,reintento,12,,9,1.0,8.0,0.0,0.0,926.3,0.0,0.0,0.0
161103,731837,43813178,980.43,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,64,6.0,58.0,0.0,0.0,980.43,1.75,0.0,0.0
161078,711429,43793204,374.98,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,706,0.0,706.0,0.0,0.0,374.98,0.0,0.0,0.0
160023,743818,43386452,1650.63,1650.63,28/03/2025,12,6,12,TRADICIONAL,0,Domiciliacion Exitosa,reintento,12,,72,2.0,70.0,0.0,1.0,0.0,8.0,0.0,0.0
161083,692689,43800954,169.63,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,437,13.0,424.0,0.0,0.0,169.63,1.75,0.0,0.0
159740,656118,43206573,202.07,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,695,0.0,695.0,0.0,0.0,202.07,1.75,0.0,0.0
158500,706709,42622814,863.37,0.0,,12,21,12,EN LINEA,4,Cuenta Insuficiencia Fondos,reintento,12,,325,5.0,320.0,0.0,0.0,863.37,0.0,0.0,0.0
159739,686588,43205618,848.17,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,177,11.0,166.0,0.0,0.0,848.17,1.75,0.0,0.0
159707,730542,43185224,263.4,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,673,0.0,673.0,0.0,0.0,263.4,1.75,0.0,0.0
156448,662727,41553233,458.78,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,41,0.0,41.0,0.0,0.0,458.78,0.0,0.0,0.0
156730,669661,41693089,217.04,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,17,0.0,17.0,0.0,0.0,217.04,1.75,0.0,0.0
156436,661574,41549923,431.5,0.0,,2,5,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,33,0.0,33.0,0.0,0.0,431.5,1.75,0.0,0.0
156448,639852,41552737,264.63,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,38,0.0,38.0,0.0,0.0,264.63,0.0,0.0,0.0
159982,621994,43362670,424.09,0.0,,2,1,2,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,2,,757,0.0,757.0,0.0,0.0,424.09,1.75,0.0,0.0
157432,554504,42045640,163.83,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,220,0.0,220.0,0.0,0.0,163.83,0.0,0.0,0.0
157438,701904,42052502,1509.57,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,230,1.0,229.0,0.0,0.0,1509.57,0.0,0.0,0.0
157372,692587,42018978,535.41,0.0,,12,6,12,TRADICIONAL,4,Cuenta Insuficiencia Fondos,reintento,12,,210,0.0,210.0,0.0,0.0,535.41,0.0,0.0,0.0
